match_id,period,game_clock,match_min,team,opponent,passer,passer_pos,receiver,linesBrokenType,broke_D,broke_M,broke_A,completed,passType,ballHeight,start_x,start_y,end_x,end_y,length,depth_behind,line_x,iso_dist,n_line,near1_x,near1_y,near2_x,near2_y,side,run_x,run_y,run_mag,channel_type,attack_dir
3812,1,925,15:25,Netherlands,Senegal,Cody Gakpo,AM,Denzel Dumfries,,False,False,False,True,S,G,35.22,-16.69,46.82,-14.53,11.8,10.86,35.95,9.21,5,37.63,-13.88,34.48,-15.11,Left,9.86,4.41,10.8,Type2_halfspace,1.0
3812,1,1054,17:34,Senegal,Netherlands,Krépin Diatta,RW,Idrissa Gueye,,False,False,False,True,T,G,43.04,-23.38,49.3,-18.18,8.13,7.92,41.38,7.2,6,43.29,-14.22,40.38,-20.28,Left,6.45,-3.33,7.26,Type1_wide,-1.0
3812,1,1118,18:38,Netherlands,Senegal,Daley Blind,LWB,Frenkie de Jong,,False,False,False,True,S,G,35.51,32.01,39.28,33.27,3.98,1.96,37.32,10.0,8,37.32,23.47,42.94,19.09,Right,-0.69,-0.26,0.73,Type1_wide,1.0
3812,1,1684,28:04,Senegal,Netherlands,Krépin Diatta,RW,Youssouf Sabaly,,False,False,False,False,S,G,19.11,-30.46,37.77,-30.41,18.66,10.59,27.18,11.17,5,27.18,-26.86,31.85,-18.06,Left,11.46,-1.73,11.59,Type1_wide,-1.0
3812,1,1825,30:25,Netherlands,Senegal,Virgil van Dijk,MCB,Vincent Janssen,,False,False,False,False,C,H,0.82,-24.89,28.25,-25.31,27.43,5.39,22.86,11.89,3,19.53,-33.39,28.08,-12.67,Left,4.68,0.5,4.7,Type1_wide,1.0
3812,1,2025,33:45,Senegal,Netherlands,Ismaïla Sarr,LW,Abdou Diallo,D,True,False,False,True,T,G,31.19,28.3,40.78,33.88,11.09,7.11,33.67,7.48,5,33.67,31.54,35.95,23.64,Right,8.12,0.07,8.12,Type1_wide,-1.0
3812,1,2063,34:23,Netherlands,Senegal,Daley Blind,LWB,Steven Bergwijn,,False,False,False,True,C,G,10.84,27.28,31.93,20.93,22.03,12.24,19.69,12.5,5,25.72,10.08,17.31,25.22,Right,6.52,10.3,12.19,Type1_wide,1.0
3812,1,2081,34:41,Netherlands,Senegal,Steven Bergwijn,CF,Daley Blind,,False,False,False,True,S,G,28.67,26.07,47.13,34.28,20.21,14.85,32.28,17.86,5,32.28,24.35,33.01,18.3,Right,17.0,2.57,17.2,Type1_wide,1.0
3812,1,2336,38:56,Senegal,Netherlands,Idrissa Gueye,AM,Abdou Diallo,M,False,True,False,False,S,G,26.35,25.88,33.35,31.36,8.89,5.14,28.2,4.57,7,35.12,27.14,28.2,29.84,Right,-1.63,-1.17,2.0,Type1_wide,-1.0
3812,1,2694,44:54,Senegal,Netherlands,Krépin Diatta,RW,Boulaye Dia,,False,False,False,False,T,G,19.95,-25.63,41.77,-9.86,26.92,16.79,24.98,15.49,3,27.02,-5.15,22.4,7.2,Left,15.78,-0.17,15.78,Type1_wide,-1.0
3812,1,2723,45:23,Netherlands,Senegal,Frenkie de Jong,CM,Vincent Janssen,D,True,False,False,False,T,G,0.84,19.54,31.88,20.75,31.07,24.9,6.98,22.88,4,12.93,7.95,7.36,24.98,Right,17.28,3.6,17.65,Type2_halfspace,1.0
3812,1,2781,46:21,Netherlands,Senegal,Steven Berghuis,CM,Denzel Dumfries,,False,False,False,True,S,G,26.74,-16.08,40.14,-25.54,16.4,7.05,33.09,11.36,6,33.09,-16.63,24.87,-13.3,Left,8.5,3.33,9.13,Type2_halfspace,1.0
3812,2,2821,47:01,Netherlands,Senegal,Denzel Dumfries,RWB,Cody Gakpo,,False,False,False,False,T,G,38.93,-32.5,42.08,-18.78,14.08,2.65,39.43,4.05,6,38.41,-20.49,43.74,-11.6,Left,3.12,1.5,3.46,Type1_wide,-1.0
3812,2,2882,48:02,Netherlands,Senegal,Denzel Dumfries,RWB,Vincent Janssen,D,True,False,False,False,S,G,14.01,-28.67,33.75,-26.19,19.9,10.76,23.0,15.21,4,28.1,-12.07,23.0,-13.89,Left,8.89,-0.05,8.89,Type1_wide,-1.0
3812,2,2934,48:54,Senegal,Netherlands,Nampalys Mendy,CM,Krépin Diatta,,False,False,False,True,S,G,28.55,-33.56,35.5,-33.23,6.96,6.19,29.31,7.62,7,36.89,-25.73,29.31,-26.09,Left,0.01,-0.87,0.87,Type1_wide,1.0
3812,2,2941,49:01,Senegal,Netherlands,Nampalys Mendy,CM,Youssouf Sabaly,,False,False,False,True,S,G,26.18,-26.85,38.43,-25.05,12.38,4.9,33.53,5.63,6,34.39,-21.14,32.6,-29.29,Left,4.44,-2.86,5.28,Type1_wide,1.0
3812,2,3334,55:34,Netherlands,Senegal,Denzel Dumfries,RWB,Cody Gakpo,,False,False,False,True,S,G,34.34,-29.05,38.87,-30.84,4.87,5.64,33.23,4.96,6,35.42,-27.27,33.23,-27.8,Left,-1.42,-0.57,1.53,Type1_wide,-1.0
3812,2,3754,62:34,Netherlands,Senegal,Denzel Dumfries,RWB,Steven Bergwijn,,False,False,False,True,S,A,38.64,-23.53,40.2,-17.45,6.28,3.03,37.17,5.91,5,38.02,-11.96,36.06,-24.65,Left,2.95,-4.92,5.74,Type1_wide,-1.0
3812,2,3876,64:36,Senegal,Netherlands,Krépin Diatta,RW,Boulaye Dia,D,True,False,False,True,T,G,25.88,-8.9,41.18,-12.23,15.66,10.89,30.29,9.81,5,35.34,-4.35,31.33,-15.22,Left,7.69,-5.02,9.19,Type2_halfspace,1.0
3812,2,3919,65:19,Senegal,Netherlands,Youssouf Sabaly,RB,Krépin Diatta,,False,False,False,False,S,G,42.18,-23.11,50.39,-23.15,8.21,8.71,41.68,9.08,6,41.68,-20.58,44.13,-10.74,Left,8.38,1.5,8.51,Type1_wide,1.0
3812,2,3961,66:01,Netherlands,Senegal,Steven Berghuis,CM,Daley Blind,A,False,False,True,True,T,G,12.2,14.77,44.52,31.0,36.16,23.03,21.49,32.32,4,21.49,8.31,23.87,-2.32,Right,26.0,-0.93,26.01,Type2_halfspace,-1.0
3812,2,4042,67:22,Senegal,Netherlands,Ismaïla Sarr,LW,Ismail Jakobs,,False,False,False,False,F,L,5.8,25.22,16.08,28.04,10.66,7.19,8.89,8.68,4,8.89,23.19,15.9,14.56,Right,14.07,-3.89,14.59,Type1_wide,1.0
3812,2,4335,72:15,Netherlands,Senegal,Denzel Dumfries,RWB,Steven Bergwijn,M,False,True,False,True,S,G,28.91,-25.78,34.69,-17.08,10.44,4.29,30.4,8.29,5,31.71,-9.35,38.4,-8.97,Left,-1.25,-6.61,6.73,Type1_wide,-1.0
3812,2,4461,74:21,Senegal,Netherlands,Nicolas Jackson,RW,Youssouf Sabaly,,False,False,False,True,T,G,23.88,-29.59,39.52,-30.58,15.67,18.63,20.89,14.79,5,24.95,-28.04,25.89,-24.28,Left,16.19,0.72,16.21,Type1_wide,1.0
3812,2,4519,75:19,Netherlands,Senegal,Denzel Dumfries,RWB,Steven Bergwijn,,False,False,False,True,S,G,27.63,-24.13,31.05,-18.52,6.57,6.33,24.73,5.99,5,29.45,-24.3,33.1,-11.98,Left,1.8,0.88,2.0,Type1_wide,-1.0
3812,2,4717,78:37,Netherlands,Senegal,Nathan Aké,LCB,Memphis Depay,M,False,True,False,True,S,G,13.94,21.71,30.28,22.35,16.36,7.75,22.53,5.46,7,30.32,16.89,23.08,17.33,Right,6.59,0.19,6.59,Type1_wide,-1.0
3812,2,4864,81:04,Senegal,Netherlands,Youssouf Sabaly,RB,Nicolas Jackson,,False,False,False,True,T,G,35.87,-22.79,47.91,-14.59,14.57,9.19,38.72,10.16,8,41.62,-6.61,36.95,-19.48,Left,7.5,-6.12,9.68,Type1_wide,1.0
3812,2,4978,82:58,Senegal,Netherlands,Ismaïla Sarr,LW,Idrissa Gueye,,False,False,False,False,F,A,8.34,30.33,28.81,27.91,20.61,19.94,8.87,20.77,4,8.39,31.78,15.78,9.07,Right,19.22,17.25,25.83,Type1_wide,1.0
3812,2,5119,85:19,Senegal,Netherlands,Ismail Jakobs,LB,Ismaïla Sarr,,False,False,False,False,S,G,26.42,30.21,28.2,33.78,3.99,3.86,24.34,5.55,8,24.34,29.8,29.94,28.34,Right,-0.42,0.05,0.42,Type1_wide,1.0
3812,2,5137,85:37,Senegal,Netherlands,Youssouf Sabaly,RB,Nicolas Jackson,,False,False,False,True,S,L,25.57,-21.26,37.1,-18.46,11.86,4.68,32.42,10.87,6,32.42,-8.65,26.21,-5.68,Left,7.69,-4.31,8.82,Type3_switch,1.0
3812,2,5167,86:07,Senegal,Netherlands,Youssouf Sabaly,RB,Pape Gueye,,False,False,False,True,S,G,35.55,-26.88,43.19,-28.71,7.86,4.66,38.53,8.78,8,38.53,-21.26,46.17,-6.04,Left,-0.08,2.55,2.55,Type1_wide,1.0
3812,2,5210,86:50,Senegal,Netherlands,Nampalys Mendy,CM,Kalidou Koulibaly,,False,False,False,False,C,G,12.6,14.56,44.68,-14.83,43.51,7.97,36.71,8.55,9,36.71,-11.73,34.76,-11.09,Left,10.55,-3.35,11.07,Type2_halfspace,1.0
3812,2,5251,87:31,Netherlands,Senegal,Daley Blind,LWB,Memphis Depay,,False,False,False,True,S,G,18.04,11.09,39.78,33.02,30.89,12.93,26.85,25.32,6,26.85,11.25,24.91,3.93,Right,15.29,13.14,20.16,Type2_halfspace,-1.0
3812,2,5273,87:53,Netherlands,Senegal,Daley Blind,LWB,Davy Klaassen,,False,False,False,False,S,G,32.85,33.32,38.95,20.34,14.34,9.98,28.97,5.5,8,34.98,16.54,33.52,23.12,Right,0.57,0.72,0.92,Type1_wide,-1.0
3813,1,55,00:55,England,Iran,John Stones,RCB,Kieran Trippier,,False,False,False,True,S,G,6.87,-13.74,19.97,-30.51,21.28,4.56,15.41,13.94,5,15.41,-17.34,16.72,-11.96,Left,8.97,-0.89,9.02,Type2_halfspace,1.0
3813,1,123,02:03,England,Iran,Luke Shaw,LB,Mason Mount,,False,False,False,False,S,G,29.86,22.16,37.68,16.83,9.46,3.77,33.91,4.74,9,39.54,12.46,35.81,21.54,Right,0.09,0.64,0.64,Type1_wide,1.0
3813,1,334,05:34,England,Iran,Mason Mount,AM,Luke Shaw,,False,False,False,True,T,G,26.52,18.38,46.31,32.66,24.4,22.9,23.4,20.48,7,31.37,18.65,31.62,14.11,Right,17.64,2.24,17.78,Type2_halfspace,1.0
3813,1,352,05:52,England,Iran,Kieran Trippier,RB,Bukayo Saka,,False,False,False,False,T,G,16.71,-27.04,27.19,-17.29,14.32,2.73,24.46,3.33,6,26.41,-20.53,21.32,-12.08,Left,0.29,0.1,0.31,Type1_wide,1.0
3813,1,944,15:44,England,Iran,Harry Kane,CF,Mason Mount,,False,False,False,True,S,V,12.54,21.35,16.29,26.89,6.69,4.51,11.78,8.93,6,14.9,18.07,11.78,18.53,Right,7.13,4.82,8.6,Type1_wide,1.0
3813,1,1385,23:05,England,Iran,Raheem Sterling,LW,Luke Shaw,D,True,False,False,True,T,G,23.15,17.45,44.91,23.97,22.71,19.87,25.03,16.92,3,29.43,17.11,23.42,26.49,Right,21.51,-1.23,21.54,Type2_halfspace,1.0
3813,1,1646,27:26,Iran,England,Sadegh Moharrami,RWB,Alireza Jahanbakhsh,M,False,True,False,False,T,G,10.08,-27.83,32.89,-26.28,22.86,19.28,13.61,13.02,4,23.02,-17.79,15.36,-20.13,Left,16.75,2.04,16.87,Type1_wide,-1.0
3813,1,1734,28:54,England,Iran,Kieran Trippier,RB,Bukayo Saka,,False,False,False,True,T,G,14.93,-27.34,43.09,-29.94,28.28,16.27,26.82,20.86,5,26.82,-16.9,23.04,-9.41,Left,19.47,-8.43,21.22,Type1_wide,1.0
3813,1,1740,29:00,England,Iran,Kieran Trippier,RB,Bukayo Saka,,False,False,False,True,S,G,34.36,-31.22,38.2,-31.89,3.89,4.17,34.02,5.59,8,40.93,-27.01,34.02,-27.2,Left,-1.52,-1.16,1.91,Type1_wide,1.0
3813,1,1744,29:04,England,Iran,Raheem Sterling,LW,Bukayo Saka,D,True,False,False,True,T,G,31.18,-14.47,46.48,-23.35,17.69,12.85,33.63,11.68,8,34.87,-22.09,34.79,-29.53,Left,12.1,4.45,12.89,Type2_halfspace,1.0
3813,1,1831,30:31,England,Iran,Mason Mount,AM,Kieran Trippier,,False,False,False,True,O,G,30.29,13.39,48.65,-17.29,35.76,7.52,41.14,14.08,8,41.14,-5.39,40.16,4.34,Left,16.03,-1.62,16.11,Type2_halfspace,1.0
3813,1,1917,31:57,Iran,England,Mehdi Taremi,CF,Milad Mohammadi,,False,False,False,True,S,G,2.13,26.7,23.4,33.22,22.25,19.07,4.33,15.09,4,11.96,23.38,4.33,24.19,Right,18.05,3.69,18.42,Type1_wide,-1.0
3813,1,2007,33:27,England,Iran,Kieran Trippier,RB,Bukayo Saka,,False,False,False,False,S,G,16.14,-28.15,43.07,-25.92,27.03,19.98,23.09,17.61,4,31.91,-12.29,23.09,-22.49,Left,22.54,-4.63,23.01,Type1_wide,1.0
3813,1,2152,35:52,England,Iran,Harry Kane,CF,Mason Mount,,False,False,False,False,S,G,38.77,18.07,50.3,15.5,11.81,13.39,36.91,12.27,6,39.28,10.09,37.94,17.6,Right,11.45,-6.66,13.25,Type2_halfspace,1.0
3813,1,2295,38:15,England,Iran,Raheem Sterling,LW,Jude Bellingham,MD,True,True,False,True,T,V,34.09,-13.67,49.27,-22.48,17.55,12.22,37.05,12.47,9,37.05,-19.98,38.14,-14.63,Left,15.22,-3.25,15.56,Type2_halfspace,1.0
3813,1,2366,39:26,Iran,England,Ahmad Nourollahi,CM,Sadegh Moharrami,D,True,False,False,True,T,V,22.29,-19.78,42.98,-25.06,21.35,20.01,22.97,17.56,5,28.76,-14.77,22.97,-21.52,Left,17.07,3.46,17.42,Type2_halfspace,-1.0
3813,1,2524,42:04,England,Iran,Mason Mount,AM,Raheem Sterling,D,True,False,False,False,T,G,36.96,17.22,47.94,15.19,11.17,1.01,46.93,9.89,4,50.36,24.77,43.31,5.06,Right,7.85,-4.94,9.27,Type2_halfspace,1.0
3813,1,2872,47:52,England,Iran,Bukayo Saka,RW,Kieran Trippier,,False,False,False,True,T,G,41.81,-24.33,48.97,-24.0,7.17,7.88,41.09,7.9,6,41.09,-23.43,42.63,-14.79,Left,11.2,1.52,11.31,Type1_wide,1.0
3813,1,2922,48:42,England,Iran,Kieran Trippier,RB,Bukayo Saka,,False,False,False,False,O,G,33.27,-29.53,39.69,-18.08,13.12,5.81,33.88,6.22,8,35.74,-22.89,32.04,-13.31,Left,4.7,-0.71,4.76,Type1_wide,1.0
3813,1,3087,51:27,England,Iran,Kieran Trippier,RB,Bukayo Saka,,False,False,False,True,S,G,21.33,-24.15,33.05,-30.74,13.45,5.74,27.31,9.93,6,27.31,-22.64,30.93,-13.74,Left,4.33,-3.96,5.87,Type1_wide,1.0
3813,1,3197,53:17,England,Iran,Luke Shaw,LB,Raheem Sterling,,False,False,False,True,S,H,10.19,33.16,24.3,16.27,22.01,2.06,22.24,3.35,3,23.66,19.56,17.91,29.45,Right,2.78,-3.3,4.32,Type1_wide,1.0
3813,1,3244,54:04,England,Iran,Harry Maguire,LCB,Luke Shaw,,False,False,False,True,O,G,3.7,12.27,34.71,32.63,37.09,16.67,18.03,16.1,3,23.88,20.71,18.03,21.85,Right,11.61,1.85,11.76,Type2_halfspace,1.0
3813,2,3183,53:03,England,Iran,Bukayo Saka,RW,Mason Mount,M,False,True,False,True,S,G,18.36,-22.76,24.93,-27.85,8.31,4.63,20.3,5.04,3,20.3,-25.86,30.07,-21.49,Left,-1.39,-2.49,2.85,Type1_wide,-1.0
3813,2,3185,53:05,England,Iran,Mason Mount,AM,Jude Bellingham,,False,False,False,True,S,G,26.2,-28.58,35.13,-19.2,12.95,8.04,27.09,7.68,5,31.49,-12.43,26.57,-20.0,Left,7.8,0.26,7.8,Type1_wide,-1.0
3813,2,3790,63:10,Iran,England,Mehdi Torabi,LW,Ali Gholizadeh,,False,False,False,True,S,G,18.33,31.05,26.11,30.0,7.85,8.62,17.5,7.31,5,22.91,23.42,17.14,30.43,Right,5.66,5.39,7.81,Type1_wide,1.0
3813,2,3824,63:44,Iran,England,Ahmad Nourollahi,CM,Sadegh Moharrami,,False,False,False,True,S,G,31.94,-22.61,43.77,-27.5,12.8,12.0,31.77,15.79,5,31.77,-17.24,33.71,-15.17,Left,12.29,-2.93,12.64,Type1_wide,1.0
3813,2,4420,73:40,England,Iran,Jude Bellingham,CM,Kieran Trippier,A,False,False,True,False,C,G,11.26,18.17,36.47,-15.22,41.84,10.78,25.68,12.36,7,25.68,-9.18,28.03,0.37,Left,11.42,-2.0,11.59,Type2_halfspace,-1.0
3813,2,4656,77:36,England,Iran,Marcus Rashford,LW,Phil Foden,,False,False,False,True,S,G,22.2,-26.48,30.36,-28.15,8.33,7.01,23.35,7.75,4,23.35,-24.85,32.48,-18.66,Left,2.84,-4.24,5.1,Type1_wide,-1.0
3813,2,4974,82:54,England,Iran,Phil Foden,CM,Marcus Rashford,,False,False,False,True,T,G,1.1,7.68,26.62,-23.62,40.39,19.97,6.65,22.95,4,6.65,-12.3,4.14,9.28,Left,14.89,-18.21,23.52,Type2_halfspace,-1.0
3813,2,5097,84:57,England,Iran,Marcus Rashford,LW,Callum Wilson,,False,False,False,False,T,G,31.24,-13.08,43.47,-17.25,12.92,12.85,30.62,13.24,5,30.62,-14.09,30.08,-10.91,Left,10.57,-0.13,10.57,Type2_halfspace,-1.0
3813,2,5130,85:30,England,Iran,Marcus Rashford,LW,Phil Foden,,False,False,False,True,S,G,29.56,-28.47,39.87,-27.03,10.41,10.77,29.1,10.81,5,29.1,-26.1,36.64,-14.37,Left,8.4,-7.65,11.36,Type1_wide,-1.0
3813,2,5159,85:59,Iran,England,Mehdi Taremi,CF,Ali Gholizadeh,,False,False,False,True,S,G,10.13,12.39,26.86,27.36,22.45,12.08,14.78,19.84,4,14.78,11.63,12.48,9.3,Right,17.13,7.93,18.88,Type2_halfspace,1.0
3813,2,5571,92:51,England,Iran,Jude Bellingham,CM,Jack Grealish,,False,False,False,True,F,A,35.01,14.78,51.1,30.82,22.72,14.78,36.32,22.55,5,36.32,13.79,36.84,9.23,Right,19.87,2.31,20.0,Type2_halfspace,-1.0
3813,2,5732,95:32,England,Iran,Phil Foden,CM,Callum Wilson,M,False,True,False,False,T,G,9.26,-20.09,30.68,-11.95,22.92,21.31,9.38,18.21,4,12.97,-16.19,9.28,-20.55,Left,18.46,2.15,18.58,Type1_wide,-1.0
3813,2,5753,95:53,Iran,England,Sardar Azmoun,CF,Sadegh Moharrami,,False,False,False,True,S,G,21.47,-10.79,40.94,-28.91,26.6,15.34,25.6,22.35,5,25.6,-12.65,26.37,-8.46,Left,25.66,-2.87,25.82,Type2_halfspace,1.0
3813,2,5889,98:09,Iran,England,Mehdi Taremi,CF,Sadegh Moharrami,M,False,True,False,False,S,L,37.8,-26.15,40.39,-34.95,9.17,3.51,36.88,7.42,6,36.88,-28.42,41.39,-27.18,Left,-0.01,0.02,0.03,Type1_wide,1.0
3818,1,11,00:11,Poland,Mexico,Robert Lewandowski,CF,Jakub Kaminski,M,False,True,False,False,S,G,19.93,-23.99,42.71,-32.34,24.26,18.6,24.11,19.85,5,24.11,-25.43,29.93,-16.69,Left,22.44,-4.95,22.98,Type1_wide,-1.0
3818,1,595,09:55,Poland,Mexico,Robert Lewandowski,CF,Piotr Zielinski,,False,False,False,False,F,A,24.1,-23.56,32.15,-19.88,8.85,6.8,25.34,5.46,6,29.05,-15.38,26.28,-19.26,Left,4.21,-2.3,4.8,Type1_wide,-1.0
3818,1,612,10:12,Poland,Mexico,Grzegorz Krychowiak,DM,Matty Cash,,False,False,False,False,O,L,33.22,-28.59,39.55,-31.67,7.04,4.67,34.88,5.86,8,34.88,-28.14,38.12,-22.52,Left,4.17,1.79,4.54,Type1_wide,-1.0
3818,1,747,12:27,Poland,Mexico,Piotr Zielinski,CM,Robert Lewandowski,,False,False,False,False,S,V,16.06,-22.19,18.99,-29.12,7.52,2.38,16.61,7.9,5,16.61,-21.59,21.71,-19.08,Left,8.84,-5.86,10.61,Type1_wide,-1.0
3818,1,815,13:35,Poland,Mexico,Jakub Kiwior,LCB,Jakub Kaminski,,False,False,False,False,O,G,2.02,17.95,39.36,-25.05,56.95,15.01,24.35,18.85,6,24.35,-13.64,21.72,-1.86,Left,15.14,-0.96,15.17,Type2_halfspace,-1.0
3818,1,1143,19:03,Mexico,Poland,Hirving Lozano,RW,Henry Martín,,False,False,False,False,S,G,25.37,-29.63,39.77,-12.06,22.72,12.72,27.05,7.24,7,35.48,-6.22,33.04,-0.4,Left,5.39,-3.98,6.7,Type1_wide,1.0
3818,1,1314,21:54,Mexico,Poland,César Montes,RCB,Jesús Gallardo,,False,False,False,True,S,G,2.54,-13.81,27.18,27.55,48.14,11.66,15.52,17.41,5,15.52,14.61,21.85,10.15,Right,7.43,6.25,9.71,Type2_halfspace,1.0
3818,1,1404,23:24,Mexico,Poland,Edson Alvarez,CM,Hector Herrera,,False,False,False,False,O,G,8.55,9.8,46.42,13.03,38.0,21.39,25.02,19.56,5,28.01,6.41,24.22,14.8,Right,19.55,10.94,22.41,Type2_halfspace,1.0
3818,1,1533,25:33,Mexico,Poland,Hirving Lozano,RW,Hector Herrera,,False,False,False,True,T,G,26.83,-30.89,44.36,-17.67,21.96,19.8,24.56,12.62,7,33.54,-11.17,30.27,-21.75,Left,11.64,-0.29,11.65,Type1_wide,1.0
3818,1,1630,27:10,Mexico,Poland,Luis Chávez,CM,Jesús Gallardo,,False,False,False,False,O,G,22.71,13.39,47.38,11.67,24.73,14.15,33.22,14.31,8,33.1,12.68,34.22,3.64,Right,14.42,-9.39,17.21,Type2_halfspace,1.0
3818,1,2234,37:14,Poland,Mexico,Robert Lewandowski,CF,Jakub Kaminski,,False,False,False,True,S,H,37.59,-33.94,45.94,-33.97,8.35,12.94,33.0,8.51,7,41.36,-26.8,38.53,-27.06,Left,5.16,0.45,5.18,Type1_wide,-1.0
3818,1,2395,39:55,Mexico,Poland,Hector Herrera,CM,Hirving Lozano,,False,False,False,False,O,G,8.58,17.16,35.22,-20.36,46.01,14.88,20.34,16.34,5,27.91,-5.74,20.34,-7.85,Left,11.54,2.38,11.78,Type2_halfspace,1.0
3818,1,2563,42:43,Mexico,Poland,Luis Chávez,CM,Hirving Lozano,,False,False,False,True,O,G,10.2,9.14,40.13,-31.49,50.47,22.16,17.97,27.97,5,17.97,-14.43,26.12,-0.4,Left,16.22,-4.74,16.9,Type2_halfspace,1.0
3818,1,2603,43:23,Mexico,Poland,Jesús Gallardo,LB,Alexis Vega,M,False,True,False,False,T,G,28.9,25.23,33.51,32.66,8.74,2.29,31.21,16.23,6,31.21,16.59,37.24,13.15,Right,0.16,-0.02,0.17,Type1_wide,1.0
3818,1,2795,46:35,Mexico,Poland,Luis Chávez,CM,Jorge Sánchez,,False,False,False,False,O,G,7.81,12.12,37.71,-17.53,42.11,13.87,23.84,9.26,7,30.28,-12.01,23.84,-14.72,Left,9.5,5.07,10.77,Type2_halfspace,1.0
3818,2,2986,49:46,Mexico,Poland,César Montes,RCB,Henry Martín,D,True,False,False,False,T,G,6.7,-24.23,26.57,-9.46,24.76,5.47,21.1,5.98,6,23.4,-4.39,19.83,-12.26,Left,5.03,-4.33,6.64,Type1_wide,-1.0
3818,2,3055,50:55,Mexico,Poland,Hirving Lozano,RW,Jorge Sánchez,,False,False,False,True,O,G,33.42,-21.65,45.23,-13.97,14.08,8.99,36.24,9.01,8,36.29,-15.06,37.76,-19.67,Left,7.07,1.41,7.21,Type1_wide,-1.0
3818,2,3141,52:21,Poland,Mexico,Bartosz Bereszynski,LB,Sebastian Szymański,,False,False,False,False,O,G,3.58,23.07,38.12,18.49,34.85,20.21,17.91,18.7,3,21.68,9.59,15.91,23.23,Right,23.16,-1.95,23.24,Type1_wide,1.0
3818,2,3501,58:21,Mexico,Poland,Alexis Vega,LW,Hirving Lozano,D,True,False,False,False,T,G,10.99,28.4,24.39,12.85,20.53,10.92,13.47,10.5,3,14.4,16.06,11.8,7.05,Right,11.52,2.32,11.75,Type1_wide,-1.0
3818,2,3517,58:37,Mexico,Poland,Jorge Sánchez,RB,Hector Herrera,,False,False,False,True,T,G,21.52,-30.21,38.23,-31.25,16.74,4.07,34.16,17.59,5,34.16,-14.13,37.25,-3.04,Left,4.84,-11.9,12.85,Type1_wide,-1.0
3818,2,3646,60:46,Poland,Mexico,Matty Cash,RB,Robert Lewandowski,M,False,True,False,False,S,G,13.85,-28.93,29.49,-19.89,18.07,5.79,23.7,5.56,4,29.98,-25.42,23.11,-19.36,Left,-0.2,0.08,0.21,Type1_wide,1.0
3818,2,3790,63:10,Mexico,Poland,Luis Chávez,CM,Jesús Gallardo,,False,False,False,True,O,G,15.46,-19.26,44.38,25.49,53.28,20.11,24.27,33.09,3,33.51,-5.77,24.27,-5.74,Right,18.31,1.32,18.36,Type2_halfspace,-1.0
3818,2,3939,65:39,Mexico,Poland,Alexis Vega,LW,Jesús Gallardo,,False,False,False,True,T,G,22.49,33.17,34.4,29.06,12.6,11.18,23.22,10.5,5,24.09,31.03,30.27,16.66,Right,7.84,4.87,9.23,Type1_wide,-1.0
3818,2,4198,69:58,Mexico,Poland,Jorge Sánchez,RB,Henry Martín,,False,False,False,False,O,G,8.34,-27.28,30.02,-19.47,23.05,7.97,22.05,8.42,4,24.2,-13.39,19.62,-26.33,Left,6.97,-4.4,8.25,Type1_wide,-1.0
3818,2,4459,74:19,Poland,Mexico,Przemyslaw Frankowski,LM,Piotr Zielinski,,False,False,False,False,S,G,30.72,32.67,38.48,31.42,7.86,5.34,33.15,11.87,8,33.15,20.82,38.07,19.01,Right,-0.34,0.12,0.36,Type1_wide,1.0
3818,2,4555,75:55,Mexico,Poland,Raúl Jiménez,CF,Jesús Gallardo,,False,False,False,True,S,G,38.29,23.1,43.66,24.5,5.54,6.49,37.17,7.31,8,37.17,21.13,42.08,14.81,Right,4.18,-0.23,4.19,Type1_wide,-1.0
3818,2,4767,79:27,Mexico,Poland,Alexis Vega,LW,Jesús Gallardo,,False,False,False,True,S,L,33.77,15.76,33.12,30.84,15.1,1.83,31.29,14.96,6,31.29,15.99,34.84,15.47,Right,8.72,10.24,13.45,Type2_halfspace,-1.0
3818,2,4839,80:39,Poland,Mexico,Przemyslaw Frankowski,LM,Robert Lewandowski,,False,False,False,True,S,L,25.83,32.5,32.96,31.92,7.15,5.3,27.66,6.04,4,27.66,29.03,27.03,19.09,Right,13.17,7.68,15.25,Type1_wide,1.0
3818,2,4962,82:42,Mexico,Poland,Alexis Vega,LW,Jesús Gallardo,,False,False,False,True,S,G,31.34,21.51,41.18,21.85,9.84,10.74,30.44,8.08,8,34.58,17.18,30.44,18.44,Right,9.02,-3.37,9.63,Type1_wide,-1.0
3818,2,5003,83:23,Mexico,Poland,Carlos Rodríguez,CM,Hirving Lozano,,False,False,False,True,S,G,27.61,-22.15,38.86,-30.54,14.04,1.76,37.1,11.25,8,37.1,-19.43,38.44,-11.12,Left,2.25,-0.75,2.37,Type1_wide,-1.0
3818,2,5050,84:10,Mexico,Poland,Jorge Sánchez,RB,Uriel Antuna,,False,False,False,True,S,L,36.51,-31.62,45.58,-31.16,9.08,6.89,38.7,6.89,6,38.7,-30.99,42.86,-22.84,Left,2.85,-0.89,2.99,Type1_wide,-1.0
3818,2,5503,91:43,Poland,Mexico,Arkadiusz Milik,CF,Przemyslaw Frankowski,,False,False,False,False,O,G,10.38,-20.71,42.17,19.51,51.27,20.37,21.8,24.17,5,21.8,6.5,22.24,-3.49,Right,22.28,7.93,23.64,Type1_wide,1.0
